,,Unnamed: 0,Product_Name,Product_Rating,Product_Price
Amazon,318,318,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,319,319,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,320,320,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,321,321,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,322,322,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
Amazon,323,323,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
Amazon,324,324,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
Amazon,325,325,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
Amazon,326,326,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,327,327,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
Amazon,328,328,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,329,329,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
Amazon,330,330,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
Amazon,331,331,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"6,599"
Amazon,332,332,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"13,999"
Amazon,333,333,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
Amazon,334,334,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,669.
Amazon,335,335,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,759.
Amazon,336,336,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,849.
Amazon,337,337,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,338,338,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"12,990"
Amazon,339,339,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"9,999"
Amazon,340,340,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"7,999"
Amazon,341,341,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,342,342,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"15,999"
Amazon,343,343,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"18,999"
Amazon,344,344,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"9,999"
Amazon,345,345,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"9,999"
Amazon,346,346,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"7,999"
Amazon,347,347,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"16,999"
Amazon,348,348,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"14,999"
Amazon,349,349,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"5,689"
Amazon,350,350,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"6,599"
Amazon,351,351,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"12,499"
Amazon,352,352,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"11,999"
Amazon,353,353,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"1,318"
Amazon,354,354,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"11,999"
Amazon,355,355,"Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.0 out of 5 stars,"13,990"
Amazon,356,356,Nokia 150 (2020) (Black),4.0 out of 5 stars,"9,299"
Amazon,357,357,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
Amazon,358,358,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
Amazon,359,359,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
Amazon,360,360,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,361,361,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,362,362,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,363,363,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
Amazon,364,364,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,365,365,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,366,366,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,367,367,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
Amazon,368,368,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
Amazon,369,369,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
Amazon,370,370,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
Amazon,371,371,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
Amazon,372,372,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,373,373,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
Amazon,374,374,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,375,375,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
Amazon,376,376,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
Amazon,377,377,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
Amazon,378,378,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
Amazon,379,379,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
Amazon,380,380,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
Amazon,381,381,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
Amazon,382,382,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,383,383,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,384,384,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,385,385,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
Amazon,386,386,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,387,387,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,388,388,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,389,389,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
Amazon,390,390,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
Amazon,391,391,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
Amazon,392,392,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
Amazon,393,393,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
Amazon,394,394,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,395,395,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
Amazon,396,396,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,397,397,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
Amazon,398,398,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
Amazon,399,399,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
Amazon,400,400,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
Amazon,401,401,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"43,999."
Amazon,402,402,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"39,999."
Amazon,403,403,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"41,999."
Amazon,404,404,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,405,405,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"12,990"
Amazon,406,406,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"9,999"
Amazon,407,407,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"7,999"
Amazon,408,408,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,409,409,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"15,999"
Amazon,410,410,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"9,999"
Amazon,411,411,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"9,999"
Amazon,412,412,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"7,999"
Amazon,413,413,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"14,999"
Amazon,414,414,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"5,689"
Amazon,415,415,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"6,599"
Amazon,416,416,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"12,499"
Amazon,417,417,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"11,999"
Amazon,418,418,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"1,318"
Amazon,419,419,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"11,999"
Amazon,420,420,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"13,990"
Amazon,421,421,Nokia 150 (2020) (Black),4.0 out of 5 stars,"9,299"
Amazon,422,422,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
Amazon,423,423,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
Amazon,424,424,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
Amazon,425,425,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,426,426,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"9,299"
Amazon,427,427,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,428,428,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,429,429,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,430,430,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,431,431,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,432,432,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
Amazon,433,433,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
Amazon,434,434,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
Amazon,435,435,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
Amazon,436,436,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,437,437,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
Amazon,438,438,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,439,439,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"13,990"
Amazon,440,440,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"6,599"
Amazon,441,441,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"13,999"
Amazon,442,442,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
Amazon,443,443,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
Amazon,444,444,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
Amazon,445,445,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
Amazon,446,446,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,447,447,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,448,448,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,449,449,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
Amazon,450,450,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,451,451,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,452,452,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,453,453,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
Amazon,454,454,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
Amazon,455,455,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
Amazon,456,456,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
Amazon,457,457,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
Amazon,458,458,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,459,459,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
Amazon,460,460,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
Amazon,461,461,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
Amazon,462,462,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
Amazon,463,463,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
Amazon,464,464,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
Amazon,465,465,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
Amazon,466,466,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
Amazon,467,467,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
Amazon,468,468,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,469,469,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"9,299"
Amazon,470,470,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,471,471,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
Amazon,472,472,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
Amazon,473,473,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
Amazon,474,474,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
Amazon,475,475,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
Amazon,476,476,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
