,Product_Name,Product_Rating,Product_Price
347,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"16,999"
348,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"14,999"
349,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"5,689"
350,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"6,599"
351,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"12,499"
352,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"11,999"
353,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"1,318"
354,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"11,999"
355,"Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.0 out of 5 stars,"13,990"
356,Nokia 150 (2020) (Black),4.0 out of 5 stars,"9,299"
357,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
358,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
359,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
360,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
361,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
362,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
363,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
364,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
365,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
366,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
367,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
368,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
369,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
370,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
371,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
372,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
373,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
374,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
375,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
376,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
377,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
378,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
379,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
380,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
381,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
382,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
383,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
384,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
385,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
386,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
387,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
388,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
389,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
390,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
391,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
392,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
393,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
394,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
395,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
396,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
397,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
398,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
399,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
400,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
401,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"43,999."
402,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"39,999."
403,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"41,999."
404,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
405,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"12,990"
406,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"9,999"
407,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"7,999"
408,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
409,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"15,999"
410,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"9,999"
411,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"9,999"
412,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"7,999"
413,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"14,999"
414,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"5,689"
415,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"6,599"
416,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"12,499"
417,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"11,999"
418,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"1,318"
419,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"11,999"
420,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"13,990"
421,Nokia 150 (2020) (Black),4.0 out of 5 stars,"9,299"
422,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
423,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
424,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
425,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
426,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"9,299"
427,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
428,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
429,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
430,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
431,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
432,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
433,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
434,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
435,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
436,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
437,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
438,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
439,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"13,990"
440,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"6,599"
441,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"13,999"
442,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
443,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
444,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
445,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
446,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
447,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
448,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
449,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
450,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
451,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
452,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
453,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
454,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
455,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
456,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
457,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
458,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
459,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
460,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
461,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.1 out of 5 stars,"13,990"
462,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.2 out of 5 stars,"9,299"
463,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.0 out of 5 stars,"6,599"
464,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
465,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
466,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
467,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
468,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
469,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"9,299"
470,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
471,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
472,Redmi Note 11T 5G (Matte Black 8GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"18,999"
473,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
474,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
475,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
476,Redmi Note 11T 5G (Aquamarine Blue 6GB RAM 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging,4.0 out of 5 stars,"16,999"
477,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
478,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
479,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"6,599"
480,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"12,499"
481,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
482,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"1,318"
483,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"11,999"
484,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"13,990"
485,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"6,599"
486,"Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.0 out of 5 stars,"9,999"
487,Nokia 150 (2020) (Black),4.0 out of 5 stars,"2,532"
488,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,669.
489,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,759.
490,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,849.
491,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
492,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"12,990"
493,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
494,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"7,999"
495,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,299"
496,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
497,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"15,999"
498,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"9,999"
499,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"9,999"
500,"Tecno Pop 5 LTE(Ice Blue 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.2 out of 5 stars,"7,999"
501,"realme narzo 50A (Oxygen Green , 4GB RAM + 128 GB Storage) Helio G85 Processor | 50MP AI Triple Camera | 6000 mAh Battery",4.1 out of 5 stars,"14,999"
502,"Samsung Galaxy M12 (Black,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"5,689"
503,Nokia 105 Single SIM (Black),4.1 out of 5 stars,"6,599"
504,"Samsung Galaxy M12 (Blue,6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime",4.1 out of 5 stars,"12,499"
505,"Vivo Y21 (Diamond Glow, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"11,999"
506,"Tecno Pop 5 LTE(Turquoise Cyan 2G+32GB)| 6.52"" HD+Dot Notch | 5000mAh | 8MP Dual Camera | Front Flash| IPX2 Splash Resistant",4.1 out of 5 stars,"1,318"
507,"Redmi Note 10T 5G (Metallic Blue, 4GB RAM, 64GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor",4.0 out of 5 stars,"11,999"
508,Nokia 150 (2020) (Black),4.0 out of 5 stars,"13,990"
509,"Redmi 9A (Nature Green, 3GB Ram, 32GB Storage) | 2GHz Octa-core Helio G25 Processor",4.2 out of 5 stars,"7,999"
510,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2 out of 5 stars,"12,990"
511,"Redmi 9 Activ (Coral Green, 4GB RAM, 64GB Storage)",4.2 out of 5 stars,"9,999"
512,Redmi 9A (Sea Blue 3GB RAM 32GB Storage)| 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
513,"Tecno Spark 8T (Atlantic Blue,7GB Expandable RAM, 64GB Storage)| 50MP AI Camera | 6.6"" FHD+Display | 5000mAh",4.1 out of 5 stars,"9,299"
514,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
515,"Redmi Note 11 (Starburst White, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | Alexa Built-in",4.0 out of 5 stars,"15,999"
516,"Tecno Spark 8 Pro (Interstellar Black,7GB Expandable RAM, 64GB Storage) 33W Fast Charger | Helio G85 Gaming Processor | 6.8"" FHD+Dot-in Display | 48MP Triple Camera",4.2 out of 5 stars,"9,999"
517,"Samsung Galaxy M12 (Black,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate",4.1 out of 5 stars,"9,999"
518,Redmi 9A(Midnight Black 3GB RAM 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery,4.2 out of 5 stars,"7,999"
519,Redmi 10 (Prime Phantom Black 6GB RAM 128GB ROM |Helio G88 with extendable RAM Upto 2GB |FHD+ 90Hz Adaptive Sync Display),4.1 out of 5 stars,"14,999"
520,"Jio Phone Next 32 GB ROM, 2 GB RAM, Blue Smartphone",4.2 out of 5 stars,"5,689"
